ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
192119	Dicer1	dicer 1, ribonuclease type III	0.12	1
20658	Son	Son DNA binding protein	0.12	1
242705	E2f2	E2F transcription factor 2	-0.12	1
12567	Cdk4	cyclin-dependent kinase 4	0.11	1
22084	Tsc2	TSC complex subunit 2	-0.11	1
28105	Trim36	tripartite motif-containing 36	-0.11	1
11797	Birc2	baculoviral IAP repeat-containing 2	-0.1	1
19650	Rbl1	RB transcriptional corepressor like 1	-0.1	1
15902	Id2	inhibitor of DNA binding 2	0.09	1
64930	Tsc1	TSC complex subunit 1	-0.09	1
11865	Arntl	aryl hydrocarbon receptor nuclear translocator-like	-0.08	1
12018	Bak1	BCL2-antagonist/killer 1	0.08	1
12043	Bcl2	B cell leukemia/lymphoma 2	-0.08	1
17428	Mnt	max binding protein	0.08	1
17873	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	-0.08	1
22059	Trp53	transformation related protein 53	0.08	1
114584	Clic1	chloride intracellular channel 1	0.07	1
12450	Ccng1	cyclin G1	-0.07	1
13557	E2f3	E2F transcription factor 3	0.07	1
18176	Nras	neuroblastoma ras oncogene	0.07	1
19211	Pten	phosphatase and tensin homolog	-0.07	1
380664	Lemd3	LEM domain containing 3	-0.07	1
11350	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	-0.06	1
11789	Apc	APC, WNT signaling pathway regulator	0.06	1
12445	Ccnd3	cyclin D3	0.06	1
16476	Jun	jun proto-oncogene	-0.06	1
22200	Uba3	ubiquitin-like modifier activating enzyme 3	0.06	1
27401	Skp2	S-phase kinase-associated protein 2 (p45)	-0.06	1
12234	Btrc	beta-transducin repeat containing protein	-0.05	1
12995	Csnk2a1	casein kinase 2, alpha 1 polypeptide	0.05	1
14694	Rack1	receptor for activated C kinase 1	-0.05	1
20393	Sgk1	serum/glucocorticoid regulated kinase 1	-0.05	1
21781	Tfdp1	transcription factor Dp 1	-0.05	1
50496	E2f6	E2F transcription factor 6	0.05	1
18016	Nf2	neurofibromin 2	0.04	1
231863	Fbxl18	F-box and leucine-rich repeat protein 18	0.04	1
252966	Cables2	CDK5 and Abl enzyme substrate 2	0.04	1
12575	Cdkn1a	cyclin-dependent kinase inhibitor 1A (P21)	0.03	1
100169	Phactr4	phosphatase and actin regulator 4	-0.02	1
16412	Itgb1	integrin beta 1 (fibronectin receptor beta)	0.02	1
26754	Cops5	COP9 signalosome subunit 5	-0.02	1
104416	Bap1	Brca1 associated protein 1	0.01	1
12447	Ccne1	cyclin E1	-0.01	1
16478	Jund	jun D proto-oncogene	0	1
19052	Ppp2ca	protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform	0	1
76843	Dtl	denticleless E3 ubiquitin protein ligase	0	1
