ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
21808	Tgfb2	transforming growth factor, beta 2	0.15	1
24064	Spry2	sprouty RTK signaling antagonist 2	-0.15	1
56338	Txnip	thioredoxin interacting protein	-0.15	1
14815	Nr3c1	nuclear receptor subfamily 3, group C, member 1	-0.14	1
15945	Cxcl10	chemokine (C-X-C motif) ligand 10	-0.14	1
20195	S100a11	S100 calcium binding protein A11	-0.14	1
20229	Sat1	spermidine/spermine N1-acetyl transferase 1	-0.14	1
11352	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	0.13	1
15242	Hhex	hematopoietically expressed homeobox	0.13	1
16952	Anxa1	annexin A1	-0.13	1
21942	Tnfrsf9	tumor necrosis factor receptor superfamily, member 9	0.13	1
56469	Pias1	protein inhibitor of activated STAT 1	-0.13	1
12913	Creb3	cAMP responsive element binding protein 3	-0.12	1
13858	Eps15	epidermal growth factor receptor pathway substrate 15	-0.12	1
23991	Cib1	calcium and integrin binding 1 (calmyrin)	-0.12	1
12567	Cdk4	cyclin-dependent kinase 4	0.11	1
14159	Fes	feline sarcoma oncogene	-0.11	1
16000	Igf1	insulin-like growth factor 1	-0.11	1
18015	Nf1	neurofibromin 1	0.11	1
22601	Yap1	yes-associated protein 1	-0.11	1
12053	Bcl6	B cell leukemia/lymphoma 6	-0.1	1
14087	Fanca	Fanconi anemia, complementation group A	-0.1	1
15251	Hif1a	hypoxia inducible factor 1, alpha subunit	0.1	1
16776	Lama5	laminin, alpha 5	0.1	1
11810	Apobec1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1	-0.09	1
12168	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	-0.09	1
20416	Shc1	src homology 2 domain-containing transforming protein C1	-0.09	1
109880	Braf	Braf transforming gene	-0.08	1
12142	Prdm1	PR domain containing 1, with ZNF domain	-0.08	1
22059	Trp53	transformation related protein 53	0.08	1
231807	Map11	microtubule associated protein 11	-0.08	1
93759	Sirt1	sirtuin 1	-0.08	1
12606	Cebpa	CCAAT/enhancer binding protein (C/EBP), alpha	-0.07	1
16974	Lrp6	low density lipoprotein receptor-related protein 6	0.07	1
19206	Ptch1	patched 1	0.07	1
105352	Dusp22	dual specificity phosphatase 22	0.06	1
11350	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	-0.06	1
12387	Ctnnb1	catenin (cadherin associated protein), beta 1	-0.06	1
12445	Ccnd3	cyclin D3	0.06	1
21414	Tcf7	transcription factor 7, T cell specific	-0.06	1
12385	Ctnna1	catenin (cadherin associated protein), alpha 1	-0.05	1
12649	Chek1	checkpoint kinase 1	-0.05	1
19290	Pura	purine rich element binding protein A	0.05	1
19664	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	0.05	1
14158	Fer	fer (fms/fps related) protein kinase	0.04	1
16449	Jag1	jagged 1	-0.04	1
17191	Mbd2	methyl-CpG binding domain protein 2	0.04	1
18016	Nf2	neurofibromin 2	0.04	1
20849	Stat4	signal transducer and activator of transcription 4	0.04	1
21926	Tnf	tumor necrosis factor	-0.04	1
23922	Jtb	jumping translocation breakpoint	0.04	1
406217	Bex4	brain expressed X-linked 4	0.04	1
14182	Fgfr1	fibroblast growth factor receptor 1	0.03	1
16600	Klf4	Kruppel-like factor 4 (gut)	-0.03	1
13649	Egfr	epidermal growth factor receptor	0.02	1
14595	B4galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	0.02	1
71839	Osgin1	oxidative stress induced growth inhibitor 1	-0.02	1
100710	Pds5b	PDS5 cohesin associated factor B	-0.01	1
64010	Sav1	salvador family WW domain containing 1	-0.01	1
76089	Rapgef2	Rap guanine nucleotide exchange factor (GEF) 2	-0.01	1
106021	Topors	topoisomerase I binding, arginine/serine-rich	0	1
12759	Clu	clusterin	0	1
20850	Stat5a	signal transducer and activator of transcription 5A	0	1
20852	Stat6	signal transducer and activator of transcription 6	0	1
23837	Cfdp1	craniofacial development protein 1	0	1
