ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
244349	Kat6a	K(lysine) acetyltransferase 6A	0.13	1
55942	Sertad1	SERTA domain containing 1	-0.13	1
56469	Pias1	protein inhibitor of activated STAT 1	-0.13	1
80292	Zxdc	ZXD family zinc finger C	0.13	1
12566	Cdk2	cyclin-dependent kinase 2	-0.12	1
12913	Creb3	cAMP responsive element binding protein 3	-0.12	1
15278	Tfb2m	transcription factor B2, mitochondrial	0.12	1
18519	Kat2b	K(lysine) acetyltransferase 2B	0.12	1
20111	Rps6ka1	ribosomal protein S6 kinase polypeptide 1	-0.12	1
209446	Tfe3	transcription factor E3	-0.12	1
217218	Atxn7l3	ataxin 7-like 3	-0.12	1
22041	Trf	transferrin	-0.12	1
233532	Rsf1	remodeling and spacing factor 1	-0.12	1
53325	Banp	BTG3 associated nuclear protein	-0.12	1
58198	Sall1	spalt like transcription factor 1	0.12	1
63856	Taf8	TATA-box binding protein associated factor 8	-0.12	1
68479	Phf5a	PHD finger protein 5A	0.12	1
69257	Elf2	E74-like factor 2	-0.12	1
12914	Crebbp	CREB binding protein	-0.11	1
15975	Ifnar1	interferon (alpha and beta) receptor 1	-0.11	1
16000	Igf1	insulin-like growth factor 1	-0.11	1
16202	Ilk	integrin linked kinase	-0.11	1
17261	Mef2d	myocyte enhancer factor 2D	-0.11	1
18044	Nfya	nuclear transcription factor-Y alpha	-0.11	1
18987	Pou2f2	POU domain, class 2, transcription factor 2	0.11	1
19696	Rel	reticuloendotheliosis oncogene	-0.11	1
20181	Rxra	retinoid X receptor alpha	-0.11	1
20677	Sox4	SRY (sex determining region Y)-box 4	-0.11	1
20807	Srf	serum response factor	-0.11	1
22601	Yap1	yes-associated protein 1	-0.11	1
22629	Ywhah	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide	-0.11	1
22697	Zscan21	zinc finger and SCAN domain containing 21	-0.11	1
268417	Zkscan17	zinc finger with KRAB and SCAN domains 17	-0.11	1
68094	Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	-0.11	1
93836	Rnf111	ring finger 111	-0.11	1
104263	Kdm3a	lysine (K)-specific demethylase 3A	-0.1	1
11863	Arnt	aryl hydrocarbon receptor nuclear translocator	0.1	1
14460	Gata1	GATA binding protein 1	-0.1	1
15251	Hif1a	hypoxia inducible factor 1, alpha subunit	0.1	1
17355	Aff1	AF4/FMR2 family, member 1	0.1	1
21422	Tfcp2	transcription factor CP2	-0.1	1
21425	Tfeb	transcription factor EB	-0.1	1
21812	Tgfbr1	transforming growth factor, beta receptor I	-0.1	1
224829	Trerf1	transcriptional regulating factor 1	0.1	1
232816	Zfp628	zinc finger protein 628	0.1	1
234776	Atmin	ATM interactor	0.1	1
23955	Nek4	NIMA (never in mitosis gene a)-related expressed kinase 4	-0.1	1
58172	Sertad2	SERTA domain containing 2	-0.1	1
77889	Lbh	limb-bud and heart	-0.1	1
102423	Hinfp	histone H4 transcription factor	-0.09	1
108655	Foxp1	forkhead box P1	-0.09	1
12166	Bmpr1a	bone morphogenetic protein receptor, type 1A	-0.09	1
14281	Fos	FBJ osteosarcoma oncogene	-0.09	1
15902	Id2	inhibitor of DNA binding 2	0.09	1
19687	Rfc1	replication factor C (activator 1) 1	-0.09	1
19697	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	-0.09	1
20416	Shc1	src homology 2 domain-containing transforming protein C1	-0.09	1
20586	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	0.09	1
213498	Arhgef11	Rho guanine nucleotide exchange factor (GEF) 11	-0.09	1
21849	Trim28	tripartite motif-containing 28	0.09	1
228980	Taf4	TATA-box binding protein associated factor 4	-0.09	1
234135	Nsd3	nuclear receptor binding SET domain protein 3	-0.09	1
26405	Map3k2	mitogen-activated protein kinase kinase kinase 2	-0.09	1
319757	Smo	smoothened, frizzled class receptor	0.09	1
93760	Arid1a	AT rich interactive domain 1A (SWI-like)	-0.09	1
103583	Fbxw11	F-box and WD-40 domain protein 11	0.08	1
11865	Arntl	aryl hydrocarbon receptor nuclear translocator-like	-0.08	1
12005	Axin1	axin 1	0.08	1
12912	Creb1	cAMP responsive element binding protein 1	-0.08	1
16323	Inhba	inhibin beta-A	-0.08	1
17257	Mecp2	methyl CpG binding protein 2	0.08	1
17344	Pias2	protein inhibitor of activated STAT 2	0.08	1
20687	Sp3	trans-acting transcription factor 3	-0.08	1
21374	Tbp	TATA box binding protein	0.08	1
216825	Usp22	ubiquitin specific peptidase 22	-0.08	1
22059	Trp53	transformation related protein 53	0.08	1
22278	Usf1	upstream transcription factor 1	0.08	1
329003	Zfp516	zinc finger protein 516	-0.08	1
433759	Hdac1	histone deacetylase 1	-0.08	1
50849	Rnf10	ring finger protein 10	-0.08	1
68010	Bambi	BMP and activin membrane-bound inhibitor	0.08	1
69188	Kmt2e	lysine (K)-specific methyltransferase 2E	-0.08	1
72667	Zfp444	zinc finger protein 444	-0.08	1
12606	Cebpa	CCAAT/enhancer binding protein (C/EBP), alpha	-0.07	1
13132	Dab2	disabled 2, mitogen-responsive phosphoprotein	-0.07	1
13557	E2f3	E2F transcription factor 3	0.07	1
16974	Lrp6	low density lipoprotein receptor-related protein 6	0.07	1
19062	Inpp5k	inositol polyphosphate 5-phosphatase K	-0.07	1
19206	Ptch1	patched 1	0.07	1
21372	Tbl1x	transducin (beta)-like 1 X-linked	0.07	1
235320	Zbtb16	zinc finger and BTB domain containing 16	0.07	1
23871	Ets1	E26 avian leukemia oncogene 1, 5' domain	0.07	1
26408	Map3k5	mitogen-activated protein kinase kinase kinase 5	-0.07	1
56212	Rhog	ras homolog family member G	-0.07	1
67772	Chd8	chromodomain helicase DNA binding protein 8	0.07	1
67773	Kat8	K(lysine) acetyltransferase 8	-0.07	1
67781	Ilf2	interleukin enhancer binding factor 2	0.07	1
74533	Gzf1	GDNF-inducible zinc finger protein 1	-0.07	1
94092	Trim16	tripartite motif-containing 16	-0.07	1
11477	Acvr1	activin A receptor, type 1	-0.06	1
11906	Zfhx3	zinc finger homeobox 3	-0.06	1
12387	Ctnnb1	catenin (cadherin associated protein), beta 1	-0.06	1
16001	Igf1r	insulin-like growth factor I receptor	0.06	1
16476	Jun	jun proto-oncogene	-0.06	1
17260	Mef2c	myocyte enhancer factor 2C	-0.06	1
18046	Nfyc	nuclear transcription factor-Y gamma	-0.06	1
21406	Tcf12	transcription factor 12	0.06	1
338523	Kdm7a	lysine (K)-specific demethylase 7A	-0.06	1
73251	Setd7	SET domain containing (lysine methyltransferase) 7	0.06	1
11911	Atf4	activating transcription factor 4	0.05	1
12234	Btrc	beta-transducin repeat containing protein	-0.05	1
12504	Cd4	CD4 antigen	-0.05	1
17425	Foxk1	forkhead box K1	-0.05	1
17764	Mtf1	metal response element binding transcription factor 1	0.05	1
19664	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	0.05	1
20375	Spi1	spleen focus forming virus (SFFV) proviral integration oncogene	-0.05	1
21781	Tfdp1	transcription factor Dp 1	-0.05	1
244879	Npat	nuclear protein in the AT region	0.05	1
26396	Map2k2	mitogen-activated protein kinase kinase 2	-0.05	1
26400	Map2k7	mitogen-activated protein kinase kinase 7	-0.05	1
269397	Ss18l1	SS18, nBAF chromatin remodeling complex subunit like 1	0.05	1
328572	Ep300	E1A binding protein p300	-0.05	1
353187	Nr1d2	nuclear receptor subfamily 1, group D, member 2	0.05	1
69790	Med30	mediator complex subunit 30	-0.05	1
73274	Gpbp1	GC-rich promoter binding protein 1	-0.05	1
12753	Clock	circadian locomotor output cycles kaput	-0.04	1
18024	Nfe2l2	nuclear factor, erythroid derived 2, like 2	0.04	1
19712	Rest	RE1-silencing transcription factor	-0.04	1
20679	Sox6	SRY (sex determining region Y)-box 6	-0.04	1
20729	Spin1	spindlin 1	-0.04	1
21413	Tcf4	transcription factor 4	0.04	1
217166	Nr1d1	nuclear receptor subfamily 1, group D, member 1	0.04	1
21926	Tnf	tumor necrosis factor	-0.04	1
227737	Fam129b	family with sequence similarity 129, member B	-0.04	1
230753	Thrap3	thyroid hormone receptor associated protein 3	-0.04	1
239102	Zfhx2	zinc finger homeobox 2	0.04	1
320267	Fubp3	far upstream element (FUSE) binding protein 3	0.04	1
56406	Ncoa6	nuclear receptor coactivator 6	-0.04	1
60611	Foxj2	forkhead box J2	-0.04	1
67381	Med4	mediator complex subunit 4	-0.04	1
72199	Mms19	MMS19 cytosolic iron-sulfur assembly component	0.04	1
75410	Kmt2b	lysine (K)-specific methyltransferase 2B	0.04	1
13544	Dvl3	dishevelled segment polarity protein 3	-0.03	1
13709	Elf1	E74-like factor 1	0.03	1
16600	Klf4	Kruppel-like factor 4 (gut)	-0.03	1
17126	Smad2	SMAD family member 2	0.03	1
17188	Maz	MYC-associated zinc finger protein (purine-binding transcription factor)	-0.03	1
19164	Psen1	presenilin 1	0.03	1
21953	Tnni2	troponin I, skeletal, fast 2	-0.03	1
234069	Pcid2	PCI domain containing 2	0.03	1
56501	Elf4	E74-like factor 4 (ets domain transcription factor)	-0.03	1
56742	Psrc1	proline/serine-rich coiled-coil 1	-0.03	1
65973	Asph	aspartate-beta-hydroxylase	0.03	1
66262	Ing5	inhibitor of growth family, member 5	0.03	1
11482	Acvrl1	activin A receptor, type II-like 1	0.02	1
13542	Dvl1	dishevelled segment polarity protein 1	0.02	1
13649	Egfr	epidermal growth factor receptor	0.02	1
15161	Hcfc1	host cell factor C1	0.02	1
18227	Nr4a2	nuclear receptor subfamily 4, group A, member 2	0.02	1
20683	Sp1	trans-acting transcription factor 1	0.02	1
20787	Srebf1	sterol regulatory element binding transcription factor 1	0.02	1
22778	Ikzf1	IKAROS family zinc finger 1	-0.02	1
233489	Picalm	phosphatidylinositol binding clathrin assembly protein	0.02	1
74322	Cxxc1	CXXC finger 1 (PHD domain)	0.02	1
101835	AW146154	expressed sequence AW146154	0.01	1
11651	Akt1	thymoma viral proto-oncogene 1	0.01	1
16149	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	-0.01	1
17865	Mybl2	myeloblastosis oncogene-like 2	-0.01	1
18021	Nfatc3	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3	0.01	1
18033	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	-0.01	1
18045	Nfyb	nuclear transcription factor-Y beta	-0.01	1
19401	Rara	retinoic acid receptor, alpha	-0.01	1
214899	Kdm5a	lysine (K)-specific demethylase 5A	-0.01	1
21848	Trim24	tripartite motif-containing 24	0.01	1
22260	Nr1h2	nuclear receptor subfamily 1, group H, member 2	0.01	1
225131	Wac	WW domain containing adaptor with coiled-coil	-0.01	1
22642	Zbtb17	zinc finger and BTB domain containing 17	-0.01	1
26901	Ss18l2	SS18, nBAF chromatin remodeling complex subunit like 2	-0.01	1
26992	Brd7	bromodomain containing 7	0.01	1
56353	Rybp	RING1 and YY1 binding protein	0.01	1
56404	Trip4	thyroid hormone receptor interactor 4	0.01	1
67151	Psmd9	proteasome (prosome, macropain) 26S subunit, non-ATPase, 9	-0.01	1
73689	Bloc1s2	biogenesis of lysosomal organelles complex-1, subunit 2	-0.01	1
74132	Rnf6	ring finger protein (C3H2C3 type) 6	0.01	1
83946	Phip	pleckstrin homology domain interacting protein	0.01	1
93691	Klf7	Kruppel-like factor 7 (ubiquitous)	0.01	1
106021	Topors	topoisomerase I binding, arginine/serine-rich	0	1
13018	Ctcf	CCCTC-binding factor	0	1
14362	Fzd1	frizzled class receptor 1	0	1
18022	Nfe2	nuclear factor, erythroid derived 2	0	1
21416	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box	0	1
56381	Spen	spen family transcription repressor	0	1
56736	Rnf14	ring finger protein 14	0	1
65102	Nif3l1	Ngg1 interacting factor 3-like 1 (S. pombe)	0	1
74016	Phf19	PHD finger protein 19	0	1
78783	Brpf1	bromodomain and PHD finger containing, 1	0	1
83383	Tfap4	transcription factor AP4	0	1
