ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
17220	Mcm7	minichromosome maintenance complex component 7	-0.17	1
18004	Nek1	NIMA (never in mitosis gene a)-related expressed kinase 1	-0.17	1
18207	Nthl1	nth (endonuclease III)-like 1 (E.coli)	-0.17	1
18479	Pak1	p21 (RAC1) activated kinase 1	-0.17	1
18970	Polb	polymerase (DNA directed), beta	-0.17	1
225182	Rbbp8	retinoblastoma binding protein 8, endonuclease	-0.17	1
230738	Zc3h12a	zinc finger CCCH type containing 12A	-0.17	1
24061	Smc1a	structural maintenance of chromosomes 1A	0.17	1
319583	Lig4	ligase IV, DNA, ATP-dependent	0.17	1
56335	Mettl3	methyltransferase like 3	0.17	1
57748	Jmy	junction-mediating and regulatory protein	-0.17	1
69113	Alkbh3	alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase	0.17	1
71890	Mad2l2	MAD2 mitotic arrest deficient-like 2	0.17	1
75387	Sirt4	sirtuin 4	-0.17	1
75580	Zbtb4	zinc finger and BTB domain containing 4	-0.17	1
78610	Uvrag	UV radiation resistance associated gene	-0.17	1
17350	Mlh1	mutL homolog 1	0.16	1
191578	Helq	helicase, POLQ-like	-0.16	1
22209	Ube2a	ubiquitin-conjugating enzyme E2A	-0.16	1
22591	Xpc	xeroderma pigmentosum, complementation group C	-0.16	1
230484	Usp1	ubiquitin specific peptidase 1	0.16	1
233545	Emsy	EMSY, BRCA2-interacting transcriptional repressor	0.16	1
237877	Atad5	ATPase family, AAA domain containing 5	-0.16	1
27223	Trp53bp1	transformation related protein 53 binding protein 1	0.16	1
57320	Park7	Parkinson disease (autosomal recessive, early onset) 7	-0.16	1
67030	Fancl	Fanconi anemia, complementation group L	-0.16	1
75570	Nhej1	non-homologous end joining factor 1	0.16	1
93765	Ube2n	ubiquitin-conjugating enzyme E2N	0.16	1
12190	Brca2	breast cancer 2, early onset	-0.15	1
18538	Pcna	proliferating cell nuclear antigen	-0.15	1
211978	Zfyve26	zinc finger, FYVE domain containing 26	-0.15	1
26413	Mapk1	mitogen-activated protein kinase 1	-0.15	1
51812	Mcrs1	microspherule protein 1	-0.15	1
57913	Pidd1	p53 induced death domain protein 1	-0.15	1
58186	Rad18	RAD18 E3 ubiquitin protein ligase	-0.15	1
59047	Pnkp	polynucleotide kinase 3'- phosphatase	-0.15	1
665775	Bod1l	biorientation of chromosomes in cell division 1-like	-0.15	1
67513	Faap20	Fanconi anemia core complex associated protein 20	-0.15	1
68501	Nsmce2	NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase	-0.15	1
72440	Rhno1	RAD9-HUS1-RAD1 interacting nuclear orphan 1	-0.15	1
11920	Atm	ataxia telangiectasia mutated	0.14	1
17283	Men1	multiple endocrine neoplasia 1	-0.14	1
22034	Traf6	TNF receptor-associated factor 6	0.14	1
227195	Ino80d	INO80 complex subunit D	-0.14	1
268395	Mpg	N-methylpurine-DNA glycosylase	-0.14	1
50754	Fbxw7	F-box and WD-40 domain protein 7	0.14	1
56045	Samhd1	SAM domain and HD domain, 1	0.14	1
66962	Swsap1	SWIM type zinc finger 7 associated protein 1	0.14	1
68142	Ino80	INO80 complex subunit	0.14	1
108138	Xrcc4	X-ray repair complementing defective repair in Chinese hamster cells 4	-0.13	1
18861	Pms2	PMS1 homolog2, mismatch repair system component	0.13	1
19364	Rad51d	RAD51 paralog D	-0.13	1
19714	Rev3l	REV3 like, DNA directed polymerase zeta catalytic subunit	-0.13	1
216965	Taok1	TAO kinase 1	-0.13	1
218973	Wdhd1	WD repeat and HMG-box DNA binding protein 1	-0.13	1
225280	Ino80c	INO80 complex subunit C	-0.13	1
226151	Slf2	SMC5-SMC6 complex localization factor 2	0.13	1
230709	Zmpste24	zinc metallopeptidase, STE24	0.13	1
234736	Rfwd3	ring finger and WD repeat domain 3	0.13	1
235323	Usp28	ubiquitin specific peptidase 28	0.13	1
244666	Sprtn	SprT-like N-terminal domain	0.13	1
268882	Fbxo45	F-box protein 45	0.13	1
30928	Zbtb18	zinc finger and BTB domain containing 18	-0.13	1
57257	Vav3	vav 3 oncogene	-0.13	1
73172	Exo5	exonuclease 5	-0.13	1
77976	Nuak1	NUAK family, SNF1-like kinase, 1	-0.13	1
12566	Cdk2	cyclin-dependent kinase 2	-0.12	1
17193	Mbd4	methyl-CpG binding domain protein 4	-0.12	1
17535	Mre11a	MRE11A homolog A, double strand break repair nuclease	0.12	1
18294	Ogg1	8-oxoguanine DNA-glycosylase 1	-0.12	1
21353	Tank	TRAF family member-associated Nf-kappa B activator	0.12	1
22596	Xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5	-0.12	1
23991	Cib1	calcium and integrin binding 1 (calmyrin)	-0.12	1
268281	Shprh	SNF2 histone linker PHD RING helicase	0.12	1
27050	Rps3	ribosomal protein S3	-0.12	1
329679	Fnip2	folliculin interacting protein 2	-0.12	1
58180	Hic2	hypermethylated in cancer 2	0.12	1
59126	Nek6	NIMA (never in mitosis gene a)-related expressed kinase 6	0.12	1
71101	Uvssa	UV stimulated scaffold protein A	-0.12	1
14051	Eya4	EYA transcriptional coactivator and phosphatase 4	-0.11	1
15204	Herc2	HECT and RLD domain containing E3 ubiquitin protein ligase 2	-0.11	1
16151	Ikbkg	inhibitor of kappaB kinase gamma	-0.11	1
170472	Recql5	RecQ protein-like 5	0.11	1
20937	Suv39h1	suppressor of variegation 3-9 1	0.11	1
22601	Yap1	yes-associated protein 1	-0.11	1
23894	Gtf2h2	general transcription factor II H, polypeptide 2	0.11	1
268564	Zbtb1	zinc finger and BTB domain containing 1	-0.11	1
27221	Chaf1a	chromatin assembly factor 1, subunit A (p150)	-0.11	1
66799	Ube2w	ubiquitin-conjugating enzyme E2W (putative)	-0.11	1
67439	Xab2	XPA binding protein 2	0.11	1
68058	Chd1l	chromodomain helicase DNA binding protein 1-like	0.11	1
71175	Nipbl	NIPBL cohesin loading factor	-0.11	1
74335	Xrcc3	X-ray repair complementing defective repair in Chinese hamster cells 3	-0.11	1
93836	Rnf111	ring finger 111	-0.11	1
107986	Ddb2	damage specific DNA binding protein 2	-0.1	1
12053	Bcl6	B cell leukemia/lymphoma 6	-0.1	1
14050	Eya3	EYA transcriptional coactivator and phosphatase 3	0.1	1
14087	Fanca	Fanconi anemia, complementation group A	-0.1	1
140917	Dclre1b	DNA cross-link repair 1B	-0.1	1
17688	Msh6	mutS homolog 6	-0.1	1
22401	Zmat3	zinc finger matrin type 3	0.1	1
234776	Atmin	ATM interactor	0.1	1
23955	Nek4	NIMA (never in mitosis gene a)-related expressed kinase 4	-0.1	1
269523	Vcp	valosin containing protein	0.1	1
27015	Polk	polymerase (DNA directed), kappa	0.1	1
29813	Zfp385a	zinc finger protein 385A	-0.1	1
55947	Dclre1a	DNA cross-link repair 1A	0.1	1
66131	Tipin	timeless interacting protein	-0.1	1
70024	Mcm10	minichromosome maintenance 10 replication initiation factor	-0.1	1
75452	Ascc2	activating signal cointegrator 1 complex subunit 2	-0.1	1
78412	Cyren	cell cycle regulator of NHEJ	-0.1	1
99375	Cul4a	cullin 4A	-0.1	1
109275	Actr5	ARP5 actin-related protein 5	0.09	1
19358	Rad23a	RAD23 homolog A, nucleotide excision repair protein	-0.09	1
19367	Rad9a	RAD9 checkpoint clamp component A	-0.09	1
19891	Rpa2	replication protein A2	-0.09	1
20869	Stk11	serine/threonine kinase 11	0.09	1
227622	Paxx	non-homologous end joining factor	-0.09	1
233826	Palb2	partner and localizer of BRCA2	-0.09	1
330554	Fan1	FANCD2/FANCI-associated nuclease 1	-0.09	1
56438	Rbx1	ring-box 1	-0.09	1
66105	Ube2d3	ubiquitin-conjugating enzyme E2D 3	0.09	1
71702	Cdc5l	cell division cycle 5-like (S. pombe)	-0.09	1
72931	Swi5	SWI5 recombination repair homolog (yeast)	-0.09	1
76251	Ercc6l2	excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2	0.09	1
77011	Ticrr	TOPBP1-interacting checkpoint and replication regulator	-0.09	1
100206	Adprhl2	ADP-ribosylhydrolase like 2	0.08	1
107951	Cdk9	cyclin-dependent kinase 9 (CDC2-related kinase)	-0.08	1
12043	Bcl2	B cell leukemia/lymphoma 2	-0.08	1
13870	Ercc1	excision repair cross-complementing rodent repair deficiency, complementation group 1	-0.08	1
14897	Trip12	thyroid hormone receptor interactor 12	0.08	1
21761	Morf4l1	mortality factor 4 like 1	-0.08	1
22059	Trp53	transformation related protein 53	0.08	1
231642	Alkbh2	alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase	0.08	1
231855	Ap5z1	adaptor-related protein complex 5, zeta 1 subunit	-0.08	1
237211	Fancb	Fanconi anemia, complementation group B	0.08	1
76454	Fbxo31	F-box protein 31	0.08	1
93759	Sirt1	sirtuin 1	-0.08	1
107260	Otub1	OTU domain, ubiquitin aldehyde binding 1	0.07	1
12417	Cbx3	chromobox 3	-0.07	1
13872	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	0.07	1
15270	H2afx	H2A histone family, member X	-0.07	1
20184	Uimc1	ubiquitin interaction motif containing 1	-0.07	1
213464	Rbbp5	retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit	0.07	1
22590	Xpa	xeroderma pigmentosum, complementation group A	-0.07	1
233789	Smg1	SMG1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)	0.07	1
240087	Mdc1	mediator of DNA damage checkpoint 1	0.07	1
269254	Setx	senataxin	0.07	1
56249	Actr8	ARP8 actin-related protein 8	-0.07	1
59001	Pole3	polymerase (DNA directed), epsilon 3 (p17 subunit)	0.07	1
67241	Smc6	structural maintenance of chromosomes 6	-0.07	1
69917	Nabp2	nucleic acid binding protein 2	-0.07	1
77782	Polq	polymerase (DNA directed), theta	0.07	1
103554	Psme4	proteasome (prosome, macropain) activator subunit 4	0.06	1
107976	Babam2	BRISC and BRCA1 A complex member 2	-0.06	1
11350	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	-0.06	1
11789	Apc	APC, WNT signaling pathway regulator	0.06	1
14265	Fmr1	fragile X mental retardation 1	0.06	1
19360	Rad50	RAD50 double strand break repair protein	0.06	1
21853	Timeless	timeless circadian clock 1	-0.06	1
227867	Epc2	enhancer of polycomb homolog 2	-0.06	1
231841	Brat1	BRCA1-associated ATM activator 1	0.06	1
73251	Setd7	SET domain containing (lysine methyltransferase) 7	0.06	1
74996	Usp47	ubiquitin specific peptidase 47	-0.06	1
77065	Ints7	integrator complex subunit 7	-0.06	1
12412	Cbx1	chromobox 1	0.05	1
12454	Ccnk	cyclin K	0.05	1
12649	Chek1	checkpoint kinase 1	-0.05	1
18140	Uhrf1	ubiquitin-like, containing PHD and RING finger domains, 1	-0.05	1
20393	Sgk1	serum/glucocorticoid regulated kinase 1	-0.05	1
22385	Baz1b	bromodomain adjacent to zinc finger domain, 1B	-0.05	1
22589	Atrx	ATRX, chromatin remodeler	-0.05	1
234396	Ankle1	ankyrin repeat and LEM domain containing 1	0.05	1
56210	Rev1	REV1, DNA directed polymerase	0.05	1
57434	Xrcc2	X-ray repair complementing defective repair in Chinese hamster cells 2	0.05	1
72774	Neil1	nei endonuclease VIII-like 1 (E. coli)	-0.05	1
74041	Ddias	DNA damage-induced apoptosis suppressor	-0.05	1
109019	Nabp1	nucleic acid binding protein 1	0.04	1
11909	Atf2	activating transcription factor 2	-0.04	1
12753	Clock	circadian locomotor output cycles kaput	-0.04	1
16588	Kin	Kin17 DNA and RNA binding protein	-0.04	1
19365	Rad52	RAD52 homolog, DNA repair protein	0.04	1
210766	Brcc3	BRCA1/BRCA2-containing complex, subunit 3	0.04	1
214552	Cep164	centrosomal protein 164	0.04	1
217684	Susd6	sushi domain containing 6	0.04	1
227525	Dclre1c	DNA cross-link repair 1C	0.04	1
24086	Tlk2	tousled-like kinase 2 (Arabidopsis)	0.04	1
269400	Rtel1	regulator of telomere elongation helicase 1	0.04	1
56406	Ncoa6	nuclear receptor coactivator 6	-0.04	1
71726	Smug1	single-strand selective monofunctional uracil DNA glycosylase	0.04	1
72199	Mms19	MMS19 cytosolic iron-sulfur assembly component	0.04	1
72612	Hpf1	histone PARylation factor 1	-0.04	1
100040608	Fancf	Fanconi anemia, complementation group F	0.03	1
107227	Macrod1	MACRO domain containing 1	-0.03	1
108937	Rnf169	ring finger protein 169	0.03	1
12575	Cdkn1a	cyclin-dependent kinase inhibitor 1A (P21)	0.03	1
14885	Gtf2h4	general transcription factor II H, polypeptide 4	0.03	1
19164	Psen1	presenilin 1	0.03	1
19363	Rad51b	RAD51 paralog B	-0.03	1
20833	Ssrp1	structure specific recognition protein 1	-0.03	1
235441	Usp3	ubiquitin specific peptidase 3	0.03	1
270210	Zfp651	zinc finger protein 651	-0.03	1
53610	Nono	non-POU-domain-containing, octamer binding protein	-0.03	1
66165	Bccip	BRCA2 and CDKN1A interacting protein	0.03	1
66647	Nsmce3	NSE3 homolog, SMC5-SMC6 complex component	-0.03	1
68995	Mcts1	malignant T cell amplified sequence 1	-0.03	1
70238	Rnf168	ring finger protein 168	-0.03	1
72584	Cul4b	cullin 4B	-0.03	1
74355	Smchd1	SMC hinge domain containing 1	0.03	1
74528	Mgme1	mitochondrial genome maintenance exonuclease 1	-0.03	1
75291	Zbtb3	zinc finger and BTB domain containing 3	0.03	1
75698	Shld2	shieldin complex subunit 2	0.03	1
11545	Parp1	poly (ADP-ribose) polymerase family, member 1	-0.02	1
11546	Parp2	poly (ADP-ribose) polymerase family, member 2	-0.02	1
13194	Ddb1	damage specific DNA binding protein 1	0.02	1
216853	Wrap53	WD repeat containing, antisense to Trp53	-0.02	1
22592	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5	-0.02	1
229543	Ints3	integrator complex subunit 3	-0.02	1
235559	Topbp1	topoisomerase (DNA) II binding protein 1	-0.02	1
235626	Setd2	SET domain containing 2	-0.02	1
245000	Atr	ataxia telangiectasia and Rad3 related	0.02	1
270627	Taf1	TATA-box binding protein associated factor 1	0.02	1
56196	Tdp2	tyrosyl-DNA phosphodiesterase 2	-0.02	1
56289	Rassf1	Ras association (RalGDS/AF-6) domain family member 1	-0.02	1
58230	Rnf8	ring finger protein 8	0.02	1
67561	Wdr48	WD repeat domain 48	0.02	1
68067	Mrnip	MRN complex interacting protein	-0.02	1
73747	Shld1	shieldin complex subunit 1	0.02	1
11651	Akt1	thymoma viral proto-oncogene 1	0.01	1
12367	Casp3	caspase 3	0.01	1
13006	Smc3	structural maintenance of chromosomes 3	-0.01	1
14156	Fen1	flap structure specific endonuclease 1	0.01	1
14194	Fh1	fumarate hydratase 1	0.01	1
225131	Wac	WW domain containing adaptor with coiled-coil	-0.01	1
230119	Zbtb5	zinc finger and BTB domain containing 5	0.01	1
327762	Dna2	DNA replication helicase/nuclease 2	0.01	1
55982	Paxip1	PAX interacting (with transcription-activation domain) protein 1	0.01	1
56489	Ikbke	inhibitor of kappaB kinase epsilon	-0.01	1
58801	Pmaip1	phorbol-12-myristate-13-acetate-induced protein 1	0.01	1
66408	Aptx	aprataxin	-0.01	1
66467	Gtf2h5	general transcription factor IIH, polypeptide 5	-0.01	1
67967	Pold3	polymerase (DNA-directed), delta 3, accessory subunit	-0.01	1
69714	Tfpt	TCF3 (E2A) fusion partner	-0.01	1
