ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
11601	Angpt2	angiopoietin 2	0.15	1
140484	Pofut1	protein O-fucosyltransferase 1	-0.15	1
18128	Notch1	notch 1	-0.15	1
21944	Tnfsf12	tumor necrosis factor (ligand) superfamily, member 12	-0.15	1
242687	Wasf2	WAS protein family, member 2	-0.15	1
18750	Prkca	protein kinase C, alpha	-0.14	1
231532	Arhgap24	Rho GTPase activating protein 24	-0.14	1
53417	Hif3a	hypoxia inducible factor 3, alpha subunit	-0.13	1
57257	Vav3	vav 3 oncogene	-0.13	1
12826	Col4a1	collagen, type IV, alpha 1	0.12	1
192119	Dicer1	dicer 1, ribonuclease type III	0.12	1
238328	Vash1	vasohibin 1	-0.12	1
23991	Cib1	calcium and integrin binding 1 (calmyrin)	-0.12	1
26409	Map3k7	mitogen-activated protein kinase kinase kinase 7	0.12	1
56208	Becn1	beclin 1, autophagy related	-0.12	1
66101	Ppih	peptidyl prolyl isomerase H	-0.12	1
80837	Rhoj	ras homolog family member J	0.12	1
107449	Unc5b	unc-5 netrin receptor B	-0.11	1
11501	Adam8	a disintegrin and metallopeptidase domain 8	-0.11	1
12389	Cav1	caveolin 1, caveolae protein	-0.11	1
12827	Col4a2	collagen, type IV, alpha 2	0.11	1
18576	Pde3b	phosphodiesterase 3B, cGMP-inhibited	-0.11	1
15251	Hif1a	hypoxia inducible factor 1, alpha subunit	0.1	1
15368	Hmox1	heme oxygenase 1	-0.1	1
17304	Mfge8	milk fat globule-EGF factor 8 protein	-0.1	1
192176	Flna	filamin, alpha	-0.1	1
20296	Ccl2	chemokine (C-C motif) ligand 2	0.1	1
21812	Tgfbr1	transforming growth factor, beta receptor I	-0.1	1
13722	Aimp1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1	0.09	1
14268	Fn1	fibronectin 1	0.09	1
14370	Fzd8	frizzled class receptor 8	-0.09	1
18613	Pecam1	platelet/endothelial cell adhesion molecule 1	-0.09	1
20416	Shc1	src homology 2 domain-containing transforming protein C1	-0.09	1
21928	Tnfaip2	tumor necrosis factor, alpha-induced protein 2	-0.09	1
432940	Otulin	OTU deubiquitinase with linear linkage specificity	0.09	1
57342	Parva	parvin, alpha	0.09	1
13805	Eng	endoglin	-0.08	1
14674	Gna13	guanine nucleotide binding protein, alpha 13	-0.08	1
17268	Meis1	Meis homeobox 1	-0.08	1
27279	Tnfrsf12a	tumor necrosis factor receptor superfamily, member 12a	-0.08	1
93759	Sirt1	sirtuin 1	-0.08	1
104709	Pik3r6	phosphoinositide-3-kinase regulatory subunit 5	-0.07	1
17129	Smad5	SMAD family member 5	0.07	1
19211	Pten	phosphatase and tensin homolog	-0.07	1
380664	Lemd3	LEM domain containing 3	-0.07	1
57875	Angptl4	angiopoietin-like 4	0.07	1
12370	Casp8	caspase 8	0.06	1
16413	Itgb1bp1	integrin beta 1 binding protein 1	0.06	1
16476	Jun	jun proto-oncogene	-0.06	1
20351	Sema4a	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	-0.06	1
20817	Srpk2	serine/arginine-rich protein specific kinase 2	-0.06	1
54598	Calcrl	calcitonin receptor-like	-0.06	1
67784	Plxnd1	plexin D1	-0.06	1
83921	Cemip2	cell migration inducing hyaluronidase 2	0.06	1
94192	C1galt1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1	-0.06	1
18186	Nrp1	neuropilin 1	-0.05	1
18706	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	-0.05	1
192197	Bcas3	breast carcinoma amplified sequence 3	-0.05	1
19664	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	0.05	1
22325	Vav2	vav 2 oncogene	-0.05	1
69683	Emc10	ER membrane protein complex subunit 10	-0.05	1
12772	Ccr2	chemokine (C-C motif) receptor 2	-0.04	1
14219	Ccn2	cellular communication network factor 2	-0.04	1
17886	Myh9	myosin, heavy polypeptide 9, non-muscle	0.04	1
20963	Syk	spleen tyrosine kinase	0.04	1
22340	Vegfb	vascular endothelial growth factor B	0.04	1
14182	Fgfr1	fibroblast growth factor receptor 1	0.03	1
16410	Itgav	integrin alpha V	-0.03	1
11482	Acvrl1	activin A receptor, type II-like 1	0.02	1
15530	Hspg2	perlecan (heparan sulfate proteoglycan 2)	0.02	1
18570	Pdcd6	programmed cell death 6	0.02	1
22221	Ubp1	upstream binding protein 1	-0.02	1
22339	Vegfa	vascular endothelial growth factor A	0.02	1
235626	Setd2	SET domain containing 2	-0.02	1
239027	Arhgap22	Rho GTPase activating protein 22	-0.02	1
11947	Atp5b	ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit	0.01	1
18187	Nrp2	neuropilin 2	0.01	1
